Tag,Strombedarf
2016-07-30,26143.7
2016-07-31,23901.4
2016-08-01,29811.03
2016-08-02,30884.39
2016-08-03,31358.72
2016-08-04,31335.92
2016-08-05,30255.65
2016-08-06,25717.04
2016-08-07,23443.73
2016-08-08,30325.23
2016-08-09,30592.45
2016-08-10,30527.3
2016-08-11,30385.97
2016-08-12,30486.33
2016-08-13,26236.64
2016-08-14,23695.64
2016-08-15,28998.17
2016-08-16,30460.24
2016-08-17,30426.91
2016-08-18,30780.43
2016-08-19,30437.41
2016-08-20,26491.66
2016-08-21,23927.52
2016-08-22,30908.65
2016-08-23,31440.47
2016-08-24,31599.66
2016-08-25,31900.8
2016-08-26,31568.22
2016-08-27,27104.04
2016-08-28,24755.09
2016-08-29,31596.72
2016-08-30,31337.52
2016-08-31,31393.68
2016-09-01,31556.16
2016-09-02,30961.44
2016-09-03,26150.3
2016-09-04,24527.9
2016-09-05,30951.2
2016-09-06,31199.67
2016-09-07,31420.43
2016-09-08,31896.69
2016-09-09,31199.52
2016-09-10,26156.67
2016-09-11,24025.8
2016-09-12,31170.49
2016-09-13,32043.37
2016-09-14,31913.16
2016-09-15,32021.51
2016-09-16,30966.18
2016-09-17,26343.16
2016-09-18,24248.75
2016-09-19,30631.63
2016-09-20,31261.6
2016-09-21,31145.69
2016-09-22,31087.67
2016-09-23,30862.26
2016-09-24,26037.18
2016-09-25,24006.9
2016-09-26,30979.56
2016-09-27,31907.15
2016-09-28,32466.02
2016-09-29,32621.24
2016-09-30,31871.83
2016-10-01,26655.19
2016-10-02,24295.13
2016-10-03,24752.25
2016-10-04,32054.97
2016-10-05,33058.75
2016-10-06,33886.85
2016-10-07,33172.45
2016-10-08,28075.47
2016-10-09,25878.58
2016-10-10,32757.78
2016-10-11,33759.56
2016-10-12,33888.54
2016-10-13,34137.79
2016-10-14,33464.51
2016-10-15,28212.33
2016-10-16,25408.23
2016-10-17,32729.98
2016-10-18,33718.2
2016-10-19,33956.08
2016-10-20,34144.84
2016-10-21,33574.55
2016-10-22,28313.33
2016-10-23,25901.52
2016-10-24,33334.33
2016-10-25,33830.37
2016-10-26,33588.64
2016-10-27,33866.53
2016-10-28,33544.11
2016-10-29,28163.36
2016-10-30,26523.32
2016-10-31,29844.12
2016-11-01,29223.41
2016-11-02,34209.98
2016-11-03,34487.25
2016-11-04,34302.63
2016-11-05,29661.28
2016-11-06,27357.71
2016-11-07,34432.23
2016-11-08,35516.41
2016-11-09,35747.9
2016-11-10,35691.65
2016-11-11,35388.62
2016-11-12,30709.77
2016-11-13,28470.47
2016-11-14,35748.91
2016-11-15,36641.1
2016-11-16,35855.77
2016-11-17,35785.92
2016-11-18,35152.96
2016-11-19,30361.35
2016-11-20,28031.54
2016-11-21,34924.56
2016-11-22,35122.66
2016-11-23,35044.37
2016-11-24,35505.7
2016-11-25,35036.52
2016-11-26,30377.61
2016-11-27,27972.19
2016-11-28,35503.43
2016-11-29,36964.83
2016-11-30,37228.16
2016-12-01,36924.0
2016-12-02,35807.12
2016-12-03,30716.94
2016-12-04,29090.51
2016-12-05,36256.8
2016-12-06,37385.76
2016-12-07,37950.86
2016-12-08,36905.27
2016-12-09,35677.23
2016-12-10,30227.19
2016-12-11,28449.37
2016-12-12,35427.69
2016-12-13,36252.41
2016-12-14,35913.45
2016-12-15,36160.16
2016-12-16,35441.43
2016-12-17,30909.34
2016-12-18,28632.85
2016-12-19,34789.29
2016-12-20,35436.06
2016-12-21,35554.9
2016-12-22,34414.58
2016-12-23,31941.2
2016-12-24,27346.73
2016-12-25,25254.67
2016-12-26,25455.5
2016-12-27,29214.72
2016-12-28,29097.96
2016-12-29,28956.09
2016-12-30,28968.48
2016-12-31,27254.97
2017-01-01,26153.88
2017-01-02,33075.16
2017-01-03,35408.35
2017-01-04,36158.4
2017-01-05,35560.26
2017-01-06,34429.86
2017-01-07,32431.94
2017-01-08,29613.67
2017-01-09,36653.07
